CBSA_name	cbsa	yr	qtr	index_nsa	index_sa
"Albany, OR"	10540	2000	1	125.27	1.76
"Albany, OR"	10540	2000	2	125.02	1.61
"Albany, OR"	10540	2000	3	124.21	1.62
"Albany, OR"	10540	2000	4	128.07	1.67
"Albany, OR"	10540	2001	1	130.63	1.58
"Albany, OR"	10540	2001	2	131.51	1.56
"Albany, OR"	10540	2001	3	130.19	1.57
"Albany, OR"	10540	2001	4	132.24	1.55
"Albany, OR"	10540	2002	1	132.77	1.6
"Albany, OR"	10540	2002	2	129.53	1.59
"Albany, OR"	10540	2002	3	133.46	1.6
"Albany, OR"	10540	2002	4	134.3	1.58
"Albany, OR"	10540	2003	1	134.8	1.58
"Albany, OR"	10540	2003	2	135.36	1.56
"Albany, OR"	10540	2003	3	135.78	1.56
"Albany, OR"	10540	2003	4	137.57	1.7
"Albany, OR"	10540	2004	1	137.78	1.73
"Albany, OR"	10540	2004	2	140.51	1.73
"Albany, OR"	10540	2004	3	145.28	1.85
"Albany, OR"	10540	2004	4	144.33	1.87
"Albany, OR"	10540	2005	1	146.71	1.91
"Albany, OR"	10540	2005	2	153.05	1.98
"Albany, OR"	10540	2005	3	160.5	2
"Albany, OR"	10540	2005	4	163.8	2.1
"Albany, OR"	10540	2006	1	172.97	2.27
"Albany, OR"	10540	2006	2	176.87	2.23
"Albany, OR"	10540	2006	3	182.6	2.34
"Albany, OR"	10540	2006	4	186.03	2.36
"Albany, OR"	10540	2007	1	191.19	2.39
"Albany, OR"	10540	2007	2	193.52	2.39
"Albany, OR"	10540	2007	3	195.77	2.4
"Albany, OR"	10540	2007	4	198.95	2.46
"Albany, OR"	10540	2008	1	197.68	2.38
"Albany, OR"	10540	2008	2	195.93	2.44
"Albany, OR"	10540	2008	3	191.95	2.51
"Albany, OR"	10540	2008	4	188.73	2.51
"Albany, OR"	10540	2009	1	190.22	2.32
"Albany, OR"	10540	2009	2	183.94	2.31
"Albany, OR"	10540	2009	3	176.86	2.3
"Albany, OR"	10540	2009	4	176.91	2.32
"Albany, OR"	10540	2010	1	171.74	2.36
"Albany, OR"	10540	2010	2	167.87	2.34
"Albany, OR"	10540	2010	3	167.96	2.16
"Albany, OR"	10540	2010	4	167.03	2.14
"Albany, OR"	10540	2011	1	163.44	2.26
"Albany, OR"	10540	2011	2	155.34	2.17
"Albany, OR"	10540	2011	3	157.79	2.16
"Albany, OR"	10540	2011	4	159.35	2.13
"Albany, OR"	10540	2012	1	154.27	2.17
"Albany, OR"	10540	2012	2	152.39	2.13
"Albany, OR"	10540	2012	3	154.38	2.12
"Albany, OR"	10540	2012	4	155.87	2.08
"Albany, OR"	10540	2013	1	156.42	2.14
"Albany, OR"	10540	2013	2	160	2.22
"Albany, OR"	10540	2013	3	161.22	2.38
"Albany, OR"	10540	2013	4	163.93	2.61
"Albany, OR"	10540	2014	1	166.23	2.71
"Albany, OR"	10540	2014	2	166.98	2.65
"Albany, OR"	10540	2014	3	170.03	2.82
"Albany, OR"	10540	2014	4	172.48	2.86
"Albany, OR"	10540	2015	1	172.08	2.79
"Albany, OR"	10540	2015	2	184.45	2.9
"Albany, OR"	10540	2015	3	187.3	3.34
"Albany, OR"	10540	2015	4	185.21	3.14
"Albany, OR"	10540	2016	1	196.13	3.35
"AlbanySchenectadyTroy, NY"	10580	1975	1		
"AlbanySchenectadyTroy, NY"	10580	1975	2		
"AlbanySchenectadyTroy, NY"	10580	1975	3		
"AlbanySchenectadyTroy, NY"	10580	1975	4		
"AlbanySchenectadyTroy, NY"	10580	1976	1		
"AlbanySchenectadyTroy, NY"	10580	1976	2		
"AlbanySchenectadyTroy, NY"	10580	1976	3		
"AlbanySchenectadyTroy, NY"	10580	1976	4		
"AlbanySchenectadyTroy, NY"	10580	1977	1		
"AlbanySchenectadyTroy, NY"	10580	1977	2		
"AlbanySchenectadyTroy, NY"	10580	1977	3		
"AlbanySchenectadyTroy, NY"	10580	1977	4		
"AlbanySchenectadyTroy, NY"	10580	1978	1		
"AlbanySchenectadyTroy, NY"	10580	1978	2		
"AlbanySchenectadyTroy, NY"	10580	1978	3		
"AlbanySchenectadyTroy, NY"	10580	1978	4		
"AlbanySchenectadyTroy, NY"	10580	1979	1		
"AlbanySchenectadyTroy, NY"	10580	1979	2		
"AlbanySchenectadyTroy, NY"	10580	1979	3	37.96	1.01
"AlbanySchenectadyTroy, NY"	10580	1979	4	39.01	1.18
"AlbanySchenectadyTroy, NY"	10580	1980	1	41.27	1.61
"AlbanySchenectadyTroy, NY"	10580	1980	2	39.05	1.62
"AlbanySchenectadyTroy, NY"	10580	1980	3	40	1.35
"AlbanySchenectadyTroy, NY"	10580	1980	4	41.57	1.23
"AlbanySchenectadyTroy, NY"	10580	1981	1	42.7	1.48
"AlbanySchenectadyTroy, NY"	10580	1981	2	39.91	1.66
"AlbanySchenectadyTroy, NY"	10580	1981	3	43.2	2.62
"AlbanySchenectadyTroy, NY"	10580	1981	4		
"AlbanySchenectadyTroy, NY"	10580	1982	1	43.44	2.05
"AlbanySchenectadyTroy, NY"	10580	1982	2	43.59	1.86
"AlbanySchenectadyTroy, NY"	10580	1982	3	46.25	1.81
"AlbanySchenectadyTroy, NY"	10580	1982	4	43.54	0.89
"AlbanySchenectadyTroy, NY"	10580	1983	1	44.77	0.97
"AlbanySchenectadyTroy, NY"	10580	1983	2	45.77	0.72
"AlbanySchenectadyTroy, NY"	10580	1983	3	49.77	0.8
"AlbanySchenectadyTroy, NY"	10580	1983	4	49.04	0.96
"AlbanySchenectadyTroy, NY"	10580	1984	1	52.13	0.89
"AlbanySchenectadyTroy, NY"	10580	1984	2	52.55	0.75
"AlbanySchenectadyTroy, NY"	10580	1984	3	54.19	0.84
"AlbanySchenectadyTroy, NY"	10580	1984	4	55.51	0.84
"AlbanySchenectadyTroy, NY"	10580	1985	1	56.51	0.73
"AlbanySchenectadyTroy, NY"	10580	1985	2	58.97	0.71
"AlbanySchenectadyTroy, NY"	10580	1985	3	62.38	0.59
"AlbanySchenectadyTroy, NY"	10580	1985	4	61.12	0.56
"AlbanySchenectadyTroy, NY"	10580	1986	1	67.05	0.73
"AlbanySchenectadyTroy, NY"	10580	1986	2	69.37	0.55
"AlbanySchenectadyTroy, NY"	10580	1986	3	72.47	0.57
"AlbanySchenectadyTroy, NY"	10580	1986	4	77.96	0.65
"AlbanySchenectadyTroy, NY"	10580	1987	1	81.98	0.7
"AlbanySchenectadyTroy, NY"	10580	1987	2	84.25	0.67
"AlbanySchenectadyTroy, NY"	10580	1987	3	88.56	0.81
"AlbanySchenectadyTroy, NY"	10580	1987	4	90.9	0.93
"AlbanySchenectadyTroy, NY"	10580	1988	1	93.52	1.01
"AlbanySchenectadyTroy, NY"	10580	1988	2	97.26	0.85
"AlbanySchenectadyTroy, NY"	10580	1988	3	98.31	0.87
"AlbanySchenectadyTroy, NY"	10580	1988	4	99.66	0.88
"AlbanySchenectadyTroy, NY"	10580	1989	1	100.15	0.92
"AlbanySchenectadyTroy, NY"	10580	1989	2	101.35	0.85
"AlbanySchenectadyTroy, NY"	10580	1989	3	103.24	0.81
"AlbanySchenectadyTroy, NY"	10580	1989	4	103.48	0.8
"AlbanySchenectadyTroy, NY"	10580	1990	1	104.14	0.82
"AlbanySchenectadyTroy, NY"	10580	1990	2	103.49	0.81
"AlbanySchenectadyTroy, NY"	10580	1990	3	103.27	0.78
"AlbanySchenectadyTroy, NY"	10580	1990	4	104.58	0.81
"AlbanySchenectadyTroy, NY"	10580	1991	1	104.25	0.8
"AlbanySchenectadyTroy, NY"	10580	1991	2	105.32	0.74
"AlbanySchenectadyTroy, NY"	10580	1991	3	105.13	0.75
"AlbanySchenectadyTroy, NY"	10580	1991	4	105.78	0.74
"AlbanySchenectadyTroy, NY"	10580	1992	1	107.48	0.72
"AlbanySchenectadyTroy, NY"	10580	1992	2	106.18	0.73
"AlbanySchenectadyTroy, NY"	10580	1992	3	107.28	0.73
"AlbanySchenectadyTroy, NY"	10580	1992	4	107.74	0.73
"AlbanySchenectadyTroy, NY"	10580	1993	1	106.8	0.77
"AlbanySchenectadyTroy, NY"	10580	1993	2	107.26	0.72
"AlbanySchenectadyTroy, NY"	10580	1993	3	107.13	0.73
"AlbanySchenectadyTroy, NY"	10580	1993	4	107.33	0.72
"AlbanySchenectadyTroy, NY"	10580	1994	1	106.96	0.77
"AlbanySchenectadyTroy, NY"	10580	1994	2	104.54	0.84
"AlbanySchenectadyTroy, NY"	10580	1994	3	102.89	0.86
"AlbanySchenectadyTroy, NY"	10580	1994	4	102.72	0.9
"AlbanySchenectadyTroy, NY"	10580	1995	1	100	0
"AlbanySchenectadyTroy, NY"	10580	1995	2	100.35	0.87
"AlbanySchenectadyTroy, NY"	10580	1995	3	102.11	0.76
"AlbanySchenectadyTroy, NY"	10580	1995	4	102.19	0.82
"AlbanySchenectadyTroy, NY"	10580	1996	1	103.26	0.76
"AlbanySchenectadyTroy, NY"	10580	1996	2	100.25	0.8
"AlbanySchenectadyTroy, NY"	10580	1996	3	100.66	0.82
"AlbanySchenectadyTroy, NY"	10580	1996	4	99.41	0.83
"AlbanySchenectadyTroy, NY"	10580	1997	1	100.03	0.88
"AlbanySchenectadyTroy, NY"	10580	1997	2	100.16	0.88
"AlbanySchenectadyTroy, NY"	10580	1997	3	99.8	0.85
"AlbanySchenectadyTroy, NY"	10580	1997	4	100.95	0.8
"AlbanySchenectadyTroy, NY"	10580	1998	1	102.74	0.74
"AlbanySchenectadyTroy, NY"	10580	1998	2	101.79	0.74
"AlbanySchenectadyTroy, NY"	10580	1998	3	102.17	0.74
"AlbanySchenectadyTroy, NY"	10580	1998	4	103.36	0.73
"AlbanySchenectadyTroy, NY"	10580	1999	1	103.44	0.74
"AlbanySchenectadyTroy, NY"	10580	1999	2	103.93	0.77
"AlbanySchenectadyTroy, NY"	10580	1999	3	104.08	0.79
"AlbanySchenectadyTroy, NY"	10580	1999	4	102.8	0.81
"AlbanySchenectadyTroy, NY"	10580	2000	1	103.98	0.85
"AlbanySchenectadyTroy, NY"	10580	2000	2	105.25	0.81
"AlbanySchenectadyTroy, NY"	10580	2000	3	107.36	0.8
"AlbanySchenectadyTroy, NY"	10580	2000	4	107.6	0.8
"AlbanySchenectadyTroy, NY"	10580	2001	1	108.81	0.79
"AlbanySchenectadyTroy, NY"	10580	2001	2	111.38	0.77
"AlbanySchenectadyTroy, NY"	10580	2001	3	113.57	0.79
"AlbanySchenectadyTroy, NY"	10580	2001	4	114.43	0.77
"AlbanySchenectadyTroy, NY"	10580	2002	1	115.67	0.78
"AlbanySchenectadyTroy, NY"	10580	2002	2	118.45	0.81
"AlbanySchenectadyTroy, NY"	10580	2002	3	121.03	0.82
"AlbanySchenectadyTroy, NY"	10580	2002	4	124.01	0.83
"AlbanySchenectadyTroy, NY"	10580	2003	1	125.81	0.84
"AlbanySchenectadyTroy, NY"	10580	2003	2	128.4	0.85
"AlbanySchenectadyTroy, NY"	10580	2003	3	132.25	0.87
"AlbanySchenectadyTroy, NY"	10580	2003	4	137.55	0.94
"AlbanySchenectadyTroy, NY"	10580	2004	1	140.12	0.97
"AlbanySchenectadyTroy, NY"	10580	2004	2	145.4	0.99
"AlbanySchenectadyTroy, NY"	10580	2004	3	154.44	1.08
"AlbanySchenectadyTroy, NY"	10580	2004	4	157.76	1.11
"AlbanySchenectadyTroy, NY"	10580	2005	1	161.93	1.16
"AlbanySchenectadyTroy, NY"	10580	2005	2	170.18	1.2
"AlbanySchenectadyTroy, NY"	10580	2005	3	176.82	1.22
"AlbanySchenectadyTroy, NY"	10580	2005	4	179.32	1.27
"AlbanySchenectadyTroy, NY"	10580	2006	1	183.86	1.33
"AlbanySchenectadyTroy, NY"	10580	2006	2	186.87	1.32
"AlbanySchenectadyTroy, NY"	10580	2006	3	187.56	1.31
"AlbanySchenectadyTroy, NY"	10580	2006	4	189.99	1.34
"AlbanySchenectadyTroy, NY"	10580	2007	1	191.74	1.35
"AlbanySchenectadyTroy, NY"	10580	2007	2	193.56	1.35
"AlbanySchenectadyTroy, NY"	10580	2007	3	192.87	1.34
"AlbanySchenectadyTroy, NY"	10580	2007	4	194.16	1.35
"AlbanySchenectadyTroy, NY"	10580	2008	1	195.32	1.35
"AlbanySchenectadyTroy, NY"	10580	2008	2	193.53	1.34
"AlbanySchenectadyTroy, NY"	10580	2008	3	192.37	1.35
"AlbanySchenectadyTroy, NY"	10580	2008	4	190.82	1.36
"AlbanySchenectadyTroy, NY"	10580	2009	1	194.08	1.32
"AlbanySchenectadyTroy, NY"	10580	2009	2	190.8	1.29
"AlbanySchenectadyTroy, NY"	10580	2009	3	189.04	1.31
"AlbanySchenectadyTroy, NY"	10580	2009	4	187.92	1.31
"AlbanySchenectadyTroy, NY"	10580	2010	1	187.04	1.33
"AlbanySchenectadyTroy, NY"	10580	2010	2	187.19	1.33
"AlbanySchenectadyTroy, NY"	10580	2010	3	189.42	1.32
"AlbanySchenectadyTroy, NY"	10580	2010	4	188.81	1.3
"AlbanySchenectadyTroy, NY"	10580	2011	1	186.74	1.34
"AlbanySchenectadyTroy, NY"	10580	2011	2	185.21	1.36
"AlbanySchenectadyTroy, NY"	10580	2011	3	185.13	1.34
"AlbanySchenectadyTroy, NY"	10580	2011	4	186.99	1.31
"AlbanySchenectadyTroy, NY"	10580	2012	1	185.91	1.32
"AlbanySchenectadyTroy, NY"	10580	2012	2	183.96	1.32
"AlbanySchenectadyTroy, NY"	10580	2012	3	185.52	1.31
"AlbanySchenectadyTroy, NY"	10580	2012	4	185.48	1.3
"AlbanySchenectadyTroy, NY"	10580	2013	1	186.04	1.31
"AlbanySchenectadyTroy, NY"	10580	2013	2	185.62	1.34
"AlbanySchenectadyTroy, NY"	10580	2013	3	186.85	1.39
"AlbanySchenectadyTroy, NY"	10580	2013	4	184.98	1.47
"AlbanySchenectadyTroy, NY"	10580	2014	1	183.79	1.56
"AlbanySchenectadyTroy, NY"	10580	2014	2	185.04	1.53
"AlbanySchenectadyTroy, NY"	10580	2014	3	187.14	1.49
"AlbanySchenectadyTroy, NY"	10580	2014	4	186.11	1.56
"AlbanySchenectadyTroy, NY"	10580	2015	1	188.7	1.54
"AlbanySchenectadyTroy, NY"	10580	2015	2	189.22	1.53
"AlbanySchenectadyTroy, NY"	10580	2015	3	188.53	1.57
"AlbanySchenectadyTroy, NY"	10580	2015	4	190.04	1.65
"AlbanySchenectadyTroy, NY"	10580	2016	1	193.02	1.72
"Albuquerque, NM"	10740	1975	1		
"Albuquerque, NM"	10740	1975	2		
"Albuquerque, NM"	10740	1975	3		
"Albuquerque, NM"	10740	1975	4		
"Albuquerque, NM"	10740	1976	1		
"Albuquerque, NM"	10740	1976	2		
"Albuquerque, NM"	10740	1976	3		
"Albuquerque, NM"	10740	1976	4		
"Albuquerque, NM"	10740	1977	1		
"Albuquerque, NM"	10740	1977	2		
"Albuquerque, NM"	10740	1977	3	37.11	0.61
"Albuquerque, NM"	10740	1977	4	38.94	0.7
"Albuquerque, NM"	10740	1978	1	39.68	0.69
"Albuquerque, NM"	10740	1978	2	41.85	0.61
"Albuquerque, NM"	10740	1978	3	43.68	0.57
"Albuquerque, NM"	10740	1978	4	45.91	0.59
"Albuquerque, NM"	10740	1979	1	46.83	0.56
"Albuquerque, NM"	10740	1979	2	49.58	0.56
"Albuquerque, NM"	10740	1979	3	50.35	0.66
"Albuquerque, NM"	10740	1979	4	50.45	0.96
"Albuquerque, NM"	10740	1980	1	52.99	0.98
"Albuquerque, NM"	10740	1980	2	52.83	1.37
"Albuquerque, NM"	10740	1980	3	54.15	0.82
"Albuquerque, NM"	10740	1980	4	56.24	1.43
"Albuquerque, NM"	10740	1981	1	55.54	1.64
"Albuquerque, NM"	10740	1981	2	57.89	2.1
"Albuquerque, NM"	10740	1981	3	57.71	1.33
"Albuquerque, NM"	10740	1981	4	57.46	1.45
"Albuquerque, NM"	10740	1982	1	56.84	1.73
"Albuquerque, NM"	10740	1982	2	61.2	1.53
"Albuquerque, NM"	10740	1982	3	61.45	2.12
"Albuquerque, NM"	10740	1982	4	60.13	1.03
"Albuquerque, NM"	10740	1983	1	61.49	0.95
"Albuquerque, NM"	10740	1983	2	62.33	0.81
"Albuquerque, NM"	10740	1983	3	64.68	0.73
"Albuquerque, NM"	10740	1983	4	65.13	1.05
"Albuquerque, NM"	10740	1984	1	67.2	1.1
"Albuquerque, NM"	10740	1984	2	64.76	0.84
"Albuquerque, NM"	10740	1984	3	67.13	0.91
"Albuquerque, NM"	10740	1984	4	68.71	0.79
"Albuquerque, NM"	10740	1985	1	68.28	0.67
"Albuquerque, NM"	10740	1985	2	69.43	0.59
"Albuquerque, NM"	10740	1985	3	70.98	0.52
"Albuquerque, NM"	10740	1985	4	70.4	0.54
"Albuquerque, NM"	10740	1986	1	71.94	0.53
"Albuquerque, NM"	10740	1986	2	72.55	0.41
"Albuquerque, NM"	10740	1986	3	73.03	0.42
"Albuquerque, NM"	10740	1986	4	74.18	0.44
"Albuquerque, NM"	10740	1987	1	75.39	0.44
"Albuquerque, NM"	10740	1987	2	75.46	0.43
"Albuquerque, NM"	10740	1987	3	75.62	0.53
"Albuquerque, NM"	10740	1987	4	75.19	0.6
"Albuquerque, NM"	10740	1988	1	75.38	0.53
"Albuquerque, NM"	10740	1988	2	75.67	0.48
"Albuquerque, NM"	10740	1988	3	75.38	0.48
"Albuquerque, NM"	10740	1988	4	74.35	0.49
"Albuquerque, NM"	10740	1989	1	75.4	0.54
"Albuquerque, NM"	10740	1989	2	75.42	0.49
"Albuquerque, NM"	10740	1989	3	76.75	0.45
"Albuquerque, NM"	10740	1989	4	76.43	0.46
"Albuquerque, NM"	10740	1990	1	75.38	0.48
"Albuquerque, NM"	10740	1990	2	75.52	0.42
"Albuquerque, NM"	10740	1990	3	76.19	0.4
"Albuquerque, NM"	10740	1990	4	75.72	0.43
"Albuquerque, NM"	10740	1991	1	75.98	0.39
"Albuquerque, NM"	10740	1991	2	76.67	0.35
"Albuquerque, NM"	10740	1991	3	77.18	0.35
"Albuquerque, NM"	10740	1991	4	77.97	0.34
"Albuquerque, NM"	10740	1992	1	79.84	0.32
"Albuquerque, NM"	10740	1992	2	80.58	0.31
"Albuquerque, NM"	10740	1992	3	81.19	0.31
"Albuquerque, NM"	10740	1992	4	82.21	0.3
"Albuquerque, NM"	10740	1993	1	83.19	0.34
"Albuquerque, NM"	10740	1993	2	85.45	0.31
"Albuquerque, NM"	10740	1993	3	87.16	0.31
"Albuquerque, NM"	10740	1993	4	89.19	0.31
"Albuquerque, NM"	10740	1994	1	91.86	0.35
"Albuquerque, NM"	10740	1994	2	95.28	0.38
"Albuquerque, NM"	10740	1994	3	98.06	0.41
"Albuquerque, NM"	10740	1994	4	99.08	0.42
"Albuquerque, NM"	10740	1995	1	100	0
"Albuquerque, NM"	10740	1995	2	102.34	0.4
"Albuquerque, NM"	10740	1995	3	104.08	0.38
"Albuquerque, NM"	10740	1995	4	105.08	0.38
"Albuquerque, NM"	10740	1996	1	105.7	0.37
"Albuquerque, NM"	10740	1996	2	105.44	0.4
"Albuquerque, NM"	10740	1996	3	105.32	0.42
"Albuquerque, NM"	10740	1996	4	105.92	0.43
"Albuquerque, NM"	10740	1997	1	106.25	0.44
"Albuquerque, NM"	10740	1997	2	106.71	0.41
"Albuquerque, NM"	10740	1997	3	107.22	0.41
"Albuquerque, NM"	10740	1997	4	108.53	0.41
"Albuquerque, NM"	10740	1998	1	109.12	0.37
"Albuquerque, NM"	10740	1998	2	108.81	0.39
"Albuquerque, NM"	10740	1998	3	109.25	0.39
"Albuquerque, NM"	10740	1998	4	109.99	0.38
"Albuquerque, NM"	10740	1999	1	109.58	0.4
"Albuquerque, NM"	10740	1999	2	109.28	0.42
"Albuquerque, NM"	10740	1999	3	108.93	0.44
"Albuquerque, NM"	10740	1999	4	108.91	0.47
"Albuquerque, NM"	10740	2000	1	109.47	0.45
"Albuquerque, NM"	10740	2000	2	109.27	0.43
"Albuquerque, NM"	10740	2000	3	110.03	0.43
"Albuquerque, NM"	10740	2000	4	110.64	0.44
"Albuquerque, NM"	10740	2001	1	113.11	0.4
"Albuquerque, NM"	10740	2001	2	114.04	0.4
"Albuquerque, NM"	10740	2001	3	114.51	0.41
"Albuquerque, NM"	10740	2001	4	115.44	0.39
"Albuquerque, NM"	10740	2002	1	115.75	0.41
"Albuquerque, NM"	10740	2002	2	116.79	0.41
"Albuquerque, NM"	10740	2002	3	118.38	0.4
"Albuquerque, NM"	10740	2002	4	119.18	0.4
"Albuquerque, NM"	10740	2003	1	120.28	0.4
"Albuquerque, NM"	10740	2003	2	121.6	0.4
"Albuquerque, NM"	10740	2003	3	122.48	0.4
"Albuquerque, NM"	10740	2003	4	124.89	0.45
"Albuquerque, NM"	10740	2004	1	126.26	0.46
"Albuquerque, NM"	10740	2004	2	128.72	0.46
"Albuquerque, NM"	10740	2004	3	132.06	0.49
"Albuquerque, NM"	10740	2004	4	134.28	0.5
"Albuquerque, NM"	10740	2005	1	136.89	0.52
"Albuquerque, NM"	10740	2005	2	143.97	0.53
"Albuquerque, NM"	10740	2005	3	150.22	0.54
"Albuquerque, NM"	10740	2005	4	154.8	0.57
"Albuquerque, NM"	10740	2006	1	160.54	0.6
"Albuquerque, NM"	10740	2006	2	166.9	0.61
"Albuquerque, NM"	10740	2006	3	173.02	0.63
"Albuquerque, NM"	10740	2006	4	176.34	0.65
"Albuquerque, NM"	10740	2007	1	178.73	0.66
"Albuquerque, NM"	10740	2007	2	180.3	0.65
"Albuquerque, NM"	10740	2007	3	180.84	0.65
"Albuquerque, NM"	10740	2007	4	180.89	0.66
"Albuquerque, NM"	10740	2008	1	181.57	0.65
"Albuquerque, NM"	10740	2008	2	178.67	0.66
"Albuquerque, NM"	10740	2008	3	174.65	0.67
"Albuquerque, NM"	10740	2008	4	173.67	0.7
"Albuquerque, NM"	10740	2009	1	174.68	0.62
"Albuquerque, NM"	10740	2009	2	168.57	0.61
"Albuquerque, NM"	10740	2009	3	164.13	0.65
"Albuquerque, NM"	10740	2009	4	163.81	0.67
"Albuquerque, NM"	10740	2010	1	163.12	0.69
"Albuquerque, NM"	10740	2010	2	160.89	0.68
"Albuquerque, NM"	10740	2010	3	161.28	0.63
"Albuquerque, NM"	10740	2010	4	160.06	0.62
"Albuquerque, NM"	10740	2011	1	155.34	0.65
"Albuquerque, NM"	10740	2011	2	151.62	0.68
"Albuquerque, NM"	10740	2011	3	152.85	0.64
"Albuquerque, NM"	10740	2011	4	153.37	0.63
"Albuquerque, NM"	10740	2012	1	150.91	0.62
"Albuquerque, NM"	10740	2012	2	149.97	0.63
"Albuquerque, NM"	10740	2012	3	151.57	0.61
"Albuquerque, NM"	10740	2012	4	151.06	0.6
"Albuquerque, NM"	10740	2013	1	151.8	0.62
"Albuquerque, NM"	10740	2013	2	152.18	0.62
"Albuquerque, NM"	10740	2013	3	152.38	0.66
"Albuquerque, NM"	10740	2013	4	151.49	0.75
"Albuquerque, NM"	10740	2014	1	152.91	0.79
"Albuquerque, NM"	10740	2014	2	154.29	0.78
"Albuquerque, NM"	10740	2014	3	155.93	0.79
"Albuquerque, NM"	10740	2014	4	156.21	0.78
"Albuquerque, NM"	10740	2015	1	156.91	0.82
"Albuquerque, NM"	10740	2015	2	158.23	0.82
"Albuquerque, NM"	10740	2015	3	159.63	0.87
"Albuquerque, NM"	10740	2015	4	158.88	0.91
"Albuquerque, NM"	10740	2016	1	160.67	0.94
"Alexandria, LA"	10780	1975	1		
"Alexandria, LA"	10780	1975	2		
"Alexandria, LA"	10780	1975	3		
"Alexandria, LA"	10780	1975	4		
"Alexandria, LA"	10780	1976	1		
"Alexandria, LA"	10780	1976	2		
"Alexandria, LA"	10780	1976	3		
"Alexandria, LA"	10780	1976	4		
"Alexandria, LA"	10780	1977	1		
"Alexandria, LA"	10780	1977	2		
"Alexandria, LA"	10780	1977	3		
"Alexandria, LA"	10780	1977	4		
"Alexandria, LA"	10780	1978	1		
"Alexandria, LA"	10780	1978	2		
"Alexandria, LA"	10780	1978	3		
"Alexandria, LA"	10780	1978	4		
"Alexandria, LA"	10780	1979	1		
"Alexandria, LA"	10780	1979	2		
"Alexandria, LA"	10780	1979	3		
"Alexandria, LA"	10780	1979	4		
"Alexandria, LA"	10780	1980	1		
"Alexandria, LA"	10780	1980	2		
"Alexandria, LA"	10780	1980	3		
"Alexandria, LA"	10780	1980	4		
"Alexandria, LA"	10780	1981	1		
"Alexandria, LA"	10780	1981	2		
"Alexandria, LA"	10780	1981	3		
"Alexandria, LA"	10780	1981	4		
"Alexandria, LA"	10780	1982	1		
"Alexandria, LA"	10780	1982	2		
"Alexandria, LA"	10780	1982	3		
"Alexandria, LA"	10780	1982	4		
"Alexandria, LA"	10780	1983	1		
"Alexandria, LA"	10780	1983	2		
"Alexandria, LA"	10780	1983	3		
"Alexandria, LA"	10780	1983	4		
"Alexandria, LA"	10780	1984	1		
"Alexandria, LA"	10780	1984	2		
"Alexandria, LA"	10780	1984	3		
"Alexandria, LA"	10780	1984	4		
"Alexandria, LA"	10780	1985	1		
"Alexandria, LA"	10780	1985	2		
"Alexandria, LA"	10780	1985	3		
"Alexandria, LA"	10780	1985	4		
"Alexandria, LA"	10780	1986	1		
"Alexandria, LA"	10780	1986	2	89.64	1.62
"Alexandria, LA"	10780	1986	3	87.63	1.83
"Alexandria, LA"	10780	1986	4	90.16	2.03
"Alexandria, LA"	10780	1987	1	92.9	2.22
"Alexandria, LA"	10780	1987	2	87.8	1.85
"Alexandria, LA"	10780	1987	3	84.19	2.26
"Alexandria, LA"	10780	1987	4	83.26	2.47
"Alexandria, LA"	10780	1988	1	85.76	2.34
"Alexandria, LA"	10780	1988	2	86.46	1.81
"Alexandria, LA"	10780	1988	3	85.17	2.22
"Alexandria, LA"	10780	1988	4	90.24	3
"Alexandria, LA"	10780	1989	1	86.83	2.78
"Alexandria, LA"	10780	1989	2	83.34	2.56
"Alexandria, LA"	10780	1989	3	86.39	1.99
"Alexandria, LA"	10780	1989	4	84.81	2.29
"Alexandria, LA"	10780	1990	1	84.54	2.26
"Alexandria, LA"	10780	1990	2	85.3	2.17
"Alexandria, LA"	10780	1990	3	83.83	1.87
"Alexandria, LA"	10780	1990	4	82.03	2.25
"Alexandria, LA"	10780	1991	1	84.94	2.04
"Alexandria, LA"	10780	1991	2	86.85	1.83
"Alexandria, LA"	10780	1991	3	87.83	1.84
"Alexandria, LA"	10780	1991	4	86.14	1.97
"Alexandria, LA"	10780	1992	1	88.45	1.5
"Alexandria, LA"	10780	1992	2	88.15	1.65
"Alexandria, LA"	10780	1992	3	91.04	1.59
"Alexandria, LA"	10780	1992	4	89.43	1.52
"Alexandria, LA"	10780	1993	1	88.09	1.65
"Alexandria, LA"	10780	1993	2	91.9	1.56
"Alexandria, LA"	10780	1993	3	93.97	1.65
"Alexandria, LA"	10780	1993	4	94.38	1.53
"Alexandria, LA"	10780	1994	1	96.71	1.7
"Alexandria, LA"	10780	1994	2	96.3	1.93
"Alexandria, LA"	10780	1994	3	99.84	1.85
"Alexandria, LA"	10780	1994	4	96.34	1.79
"Alexandria, LA"	10780	1995	1	100	0
"Alexandria, LA"	10780	1995	2	100.92	1.95
"Alexandria, LA"	10780	1995	3	103.84	1.73
"Alexandria, LA"	10780	1995	4	102.4	1.77
"Alexandria, LA"	10780	1996	1	105.37	1.64
"Alexandria, LA"	10780	1996	2	107.37	1.86
"Alexandria, LA"	10780	1996	3	108.25	1.98
"Alexandria, LA"	10780	1996	4	107.91	1.9
"Alexandria, LA"	10780	1997	1	111.21	2.22
"Alexandria, LA"	10780	1997	2	109.33	1.98
"Alexandria, LA"	10780	1997	3	114.07	1.93
"Alexandria, LA"	10780	1997	4	114.47	2
